# BEAST v1.6.1, Build r3651
# Generated Fri Dec 13 10:58:55 NZDT 2013 [seed=1386885535471]
state	posterior	prior	likelihood	treeLikelihood	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline	cognate.loss	meanRate	coefficientOfVariation	covariance	treeModel.rootHeight	tmrca(baltic)	tmrca(baltoslav)	tmrca(celtic)	tmrca(germanic)	tmrca(indoiranian)	tmrca(iraniangrp)	tmrca(italic)	tmrca(northwestgermnc)	tmrca(toch)	tmrca(westgermnc)	age(luvian)	age(avestan)	age(oldnorse)	age(latin)	age(oldpersian)	age(oldhighgerman)	age(hittite)	age(vedic)	age(ancientgreek)	age(lycian)	age(gothic)	age(oldchurchslavonic)	age(oscan)	age(oldirish)	age(tocharian_a)	age(classicalarmenian)	age(oldenglish)	age(tocharian_b)	age(oldprussian)	age(umbrian)
294000	-13980.720982667068	-184.2043615234986	-13796.51662114357	-13796.51662114357	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	2.0	4.0	8.0	3.0	-Infinity	1.9125162326396965E-4	1.0	0.0	NaN	7717.83975253775	1346.1430002996283	3316.6875702765715	2590.1770216351006	2342.123684506614	3730.071726074489	2822.655423970909	2827.433058308461	1952.6679387353015	1714.6384990475142	1527.8648197316259	3217.4334908247456	2456.6033011126883	753.766113115653	1996.6623748132854	2388.2247601442095	1118.1579043162176	3287.0534830175957	2986.809585418031	2414.080318013078	2543.7140671043803	1645.4602766504227	1046.828138382538	2450.994822626081	1198.2647432947429	1295.8067188294672	1308.807658708163	1046.3443905432828	1348.2597070024542	860.1178338558667	2222.3681555646767
296000	-13976.634663388963	-191.10456714754565	-13785.530096241417	-13785.530096241417	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	2.0	7.0	4.0	4.0	-Infinity	1.8754240105703222E-4	1.0	0.0	NaN	8410.575562272339	1355.3103903965136	3288.3518637700795	2942.396458398701	2287.632319952011	3794.015314481774	3005.9955114714617	2870.955763833835	1872.9417782647508	1814.3422146741946	1558.850420915009	3257.374379208895	2586.2247058896905	753.766113115653	2153.593213623768	2438.3700939921464	1071.9084238497512	3305.3824843514453	3080.4338603332167	2518.608108045696	2651.0053730448326	1675.901402366595	1004.6964042557408	2349.154948344058	1103.6996214667554	1308.4780022944194	1340.4368442611412	972.8624329150297	1344.952597555225	753.7929689828487	2365.389563435772
298000	-13972.017403657372	-178.26682248717782	-13793.750581170194	-13793.750581170194	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	2.0	11.0	6.0	1.0	-Infinity	1.8385403778662485E-4	1.0	0.0	NaN	8216.340473019462	1325.6420126138303	3289.7455691756563	2848.6517071420903	2327.6962976807654	3903.771241522477	2936.1063977907365	2818.590958186305	1916.0352600903107	1756.314418616392	1567.245241191495	3257.374379208895	2579.01526915311	730.7367577893357	2144.2167456689112	2491.728801912445	997.1507904377476	3461.6255317533164	3098.9219818067877	2367.0187756525006	2498.1875575116464	1677.8195861769857	946.1017367612254	2279.739722940562	1130.8355783858615	1330.3346214763594	1387.2190453077053	1042.0683826186146	1347.9763160311468	577.4185452124823	2240.9449218758828
300000	-13971.69636521115	-178.43160854795514	-13793.264756663195	-13793.264756663195	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	1.0	13.0	4.0	1.0	-Infinity	1.7961333043848508E-4	1.0	0.0	NaN	8052.839344710461	1341.3861699702184	3359.328043664451	2860.6849447094955	2343.0043115274616	3727.5990344739425	2885.1018833304806	2838.3363768266863	1916.5343925854888	1757.4002528387432	1512.881912290861	3266.657081439066	2479.557561679387	819.0902664454652	2195.781584461125	2478.126347841213	1094.9683620130827	3406.022811626749	2976.7445778933843	2360.8700010390617	2543.903191933808	1656.1694253230103	986.7941901136413	2177.503848121775	1199.5673566583657	1305.0373134881713	1328.9309420637794	970.114640127838	1235.3507340997241	617.0714710004481	2269.9795059477788
302000	-13976.100236352211	-191.06097921298337	-13785.039257139228	-13785.039257139228	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	5.0	5.0	6.0	3.0	-Infinity	1.8277020167253063E-4	1.0	0.0	NaN	8391.818628392612	1338.295064517869	3361.896259663622	2865.075827919541	2336.598910302896	3792.6440206052844	2865.8805756201473	2825.733467991989	2032.2469174715286	1800.4480904259503	1564.2887817882486	3266.657081439066	2622.5662078420974	786.3304811102846	2027.282928000641	2346.453062650678	1052.2503529611581	3409.09102603859	3130.257197275297	2481.706374219188	2651.1695424070517	1702.0034995409849	1056.3365168260757	2281.704769606763	1176.5523787162163	1415.4307443022842	1367.997191188386	1017.5498133331394	1374.957962076184	723.5937283904215	2330.2096219942
304000	-13979.392224288353	-176.83916868661308	-13802.55305560174	-13802.55305560174	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	10.0	1.0	5.0	6.0	-Infinity	1.8164467983617502E-4	1.0	0.0	NaN	8345.816858768636	1364.889471869761	3233.090534477201	2662.9320094673963	2365.1908406447983	3693.809445665394	2922.3623622343002	2827.7984255161505	1875.5799509447422	1815.8069087843426	1523.3353304540353	3266.657081439066	2473.2672366406673	726.9995804744285	2133.81168947267	2359.1593861376828	1054.1715084250745	3551.131463588427	2934.708502393004	2396.1242828675427	2500.0911300044195	1646.5926202429334	996.0892641374755	2281.704769606763	1082.7680494067417	1312.0222262275927	1475.7591985216447	947.1788157746248	1403.3578722821926	513.2543805053257	2171.4072810735593
306000	-13972.020838299468	-188.58466966746647	-13783.436168632	-13783.436168632	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	6.0	3.0	2.0	9.0	-Infinity	1.8913994935440467E-4	1.0	0.0	NaN	7684.490930760288	1350.1543532388746	3301.0081360203562	2921.952413328152	2288.332482639645	3883.931914847239	2808.9554112407263	2818.4059757157775	1878.503696153516	1811.5614344188887	1552.576810524281	3266.657081439066	2555.2529673335225	751.7920413500228	2077.0321003116132	2384.3534859561023	977.4706321053329	3227.510691108099	3061.9641910280493	2379.387170661861	2635.87206882298	1657.4630083204042	941.3918548921	2394.7826893105707	1143.0005357061812	1282.3617176249184	1536.983039858936	974.0625545819485	1369.3512944534098	675.9784250192557	2466.3986492171366
308000	-13984.445551944014	-194.77660958360767	-13789.668942360408	-13789.668942360408	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	7.0	1.0	1.0	8.0	-Infinity	1.8331185500007746E-4	1.0	0.0	NaN	8377.790814381715	1298.6867756098854	3269.543698055178	2580.285549628043	2315.4257647430836	3948.808664849696	2923.3574188109524	2822.5545572490346	1914.9838802630588	1770.9434343453754	1583.0045109906016	3250.128190544255	2555.1956951658567	740.6673795474487	2083.992464138043	2384.3534859561023	1102.1470138961674	3173.625523553429	3265.070345367508	2384.2891673725344	2590.072053774549	1715.8165544427768	1054.1574332375542	2306.3960643301657	1089.1723840977916	1282.3617176249184	1511.0786373404635	972.3171437095931	1301.6648488470246	605.5137454863193	2431.611239748684
310000	-13979.199954215472	-191.48482209015032	-13787.715132125322	-13787.715132125322	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	3.0	1.0	3.0	12.0	-Infinity	1.8827525286306548E-4	1.0	0.0	NaN	8391.6784595514	1329.7952377756383	3317.3386348472027	2672.745453195805	2307.5287296998113	3964.212563780716	2845.940161213525	2830.028808164344	1962.152695963766	1817.5371382906528	1547.2090418870018	3266.6536590768346	2624.367748694412	794.5550100870902	2067.283592764026	2384.3534859561023	1061.7710695167827	3364.207625688812	3179.2600670564398	2382.41892549658	2584.8305070739857	1632.5598373254325	1083.7171662104354	2329.071370511111	1101.0268982722764	1344.5727029662592	1356.6276657115282	1012.6724741853432	1344.7871374443666	803.329954842358	2508.883744539669
312000	-13976.425667929958	-188.86420909397285	-13787.561458835986	-13787.561458835986	Infinity	Infinity	Infinity	Infinity	Infinity	9.0	1.0	1.0	3.0	9.0	-Infinity	1.8541530905098524E-4	1.0	0.0	NaN	8264.44486887232	1339.0133058232177	3379.9190364565543	2894.612446394461	2320.7704590897465	3733.3572363499215	2800.461231926878	2842.6635221076517	1948.785287697436	1850.5185754594524	1550.2155870989316	3278.228262058178	2570.087100730162	802.4686483877891	2093.9578352625563	2260.8659825488116	1013.2851962655504	3417.797680615507	3149.1402429343757	2379.692555322947	2608.022009562819	1661.69209312181	986.1035480064529	2317.468697670061	1212.034470680594	1541.8324689178387	1365.1439275845617	972.5872219616897	1279.3364621163657	625.6234951505543	2446.8937179851105
314000	-13974.54245185713	-185.08294611404472	-13789.459505743087	-13789.459505743087	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	6.0	3.0	11.0	2.0	-Infinity	1.7301124092164566E-4	1.0	0.0	NaN	8351.089317467196	1354.3418673993144	3298.439260100639	2871.0017863482217	2350.19902085279	3944.5287862592177	2860.576554254666	2808.99659886368	1916.3654085247756	1747.974551616599	1534.1765619127225	3248.2663979862236	2531.9983008151294	815.8817832583367	2054.3053656767165	2440.150027716711	935.4905756678116	3256.863057175161	3169.8722112616147	2390.361379356839	2563.031605399786	1638.9988794010715	1088.749803299146	2346.2328350403864	1169.0206399756096	1313.1444776243982	1357.6303488470826	984.9777918512532	1408.6780314934276	769.0922934460476	2312.5895948754955
316000	-13971.671291067454	-180.25778379672767	-13791.413507270727	-13791.413507270727	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	1.0	2.0	4.0	14.0	-Infinity	1.7826966164750913E-4	1.0	0.0	NaN	8027.482671485822	1380.4071984215286	3362.8301644011544	2774.818419745245	2480.3338441373826	3879.9043665965164	2921.2144633871612	2812.7621187223726	1924.8315163735433	1751.3995043525006	1533.180731523901	3253.8397714879534	2518.610281040679	746.1969317063676	2152.0869123521943	2428.3490769011014	1051.559999409556	3269.097624291299	2970.4626917359487	2456.442131239225	2503.7709145854224	1654.2884403225064	932.8434642071562	2319.6578277497183	1150.0785170355464	1310.1006166087363	1404.3072836197325	938.328601835818	1327.0300331882665	661.4088383219755	2462.99839474741
318000	-13973.91537835253	-179.65309831818556	-13794.262280034345	-13794.262280034345	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	5.0	2.0	5.0	5.0	-Infinity	1.6931798980446958E-4	1.0	0.0	NaN	8681.278829347972	1361.1771886695242	3321.6750815298374	3035.669622314673	2430.387262198055	3852.168683024102	2789.1047883087117	2823.368759407729	1987.5853866707546	1864.014423236469	1566.4483023333935	3273.56256026601	2461.843055859406	773.322991548151	2057.0845142860576	2402.1387419705466	1054.3639104667138	3526.4817194213115	3038.759701665196	2369.7175566646647	2535.7518196531655	1680.6850861588644	932.8434642071562	2388.983518269916	1230.117913681048	1311.416582788242	1401.327842124153	1045.534316243388	1401.0576879464702	449.15913623067433	2387.8630574536537
320000	-13969.882655323321	-180.9316354092096	-13788.951019914111	-13788.951019914111	Infinity	Infinity	Infinity	Infinity	Infinity	7.0	3.0	2.0	4.0	7.0	-Infinity	1.800991108643299E-4	1.0	0.0	NaN	8214.587050533855	1343.5127786147427	3333.1940624371036	3082.4652117138085	2353.4064667489897	3846.029000413534	2921.975010493164	2818.9949644417266	1901.6500881471723	1881.0207143390735	1537.5608743376135	3302.276607800347	2496.879972607045	778.6374248715048	2047.8877792301507	2500.306600489931	1089.7723008647813	3189.061974895751	3067.5899099963744	2380.869436915352	2536.6002813269415	1640.6857708068112	999.2648043807733	2374.0725141223415	1173.1376818879237	1447.0691797713496	1351.5877389422515	1052.998528923747	1385.3762330907884	573.1500241097837	2410.279368748069
322000	-13973.393783349691	-184.65776269436995	-13788.73602065532	-13788.73602065532	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	7.0	1.0	9.0	4.0	-Infinity	1.7882808798816736E-4	1.0	0.0	NaN	8235.029543171599	1398.4864126921564	3296.3813899469083	2996.6504869258033	2326.5843839411386	3756.1360951200536	2820.0537042075935	2875.0362922295676	1926.9229417158615	1900.7499652814588	1570.8048239116567	3293.56136817965	2542.699426557613	795.7202587262719	2093.2926204237697	2366.808298832291	1049.0265944185924	3351.8382083820734	2953.1435050524665	2350.456072802809	2580.367930647717	1653.4278256531127	1044.0841823129158	2458.499816434792	1190.093181343403	1354.4528192150985	1557.5349678829627	981.424017205818	1374.942120056431	509.15509029064293	2385.4220374755423
324000	-13979.767361109152	-181.5385435963352	-13798.228817512818	-13798.228817512818	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	4.0	7.0	5.0	1.0	-Infinity	1.7646607328011173E-4	1.0	0.0	NaN	8503.223027662292	1406.5603244898139	3360.319728402621	3158.546333616462	2417.424695169756	3929.2351186223127	2844.4773088812713	2864.488784712176	1937.0693292022984	1912.6231997341517	1560.294651772219	3353.564181064197	2503.926268797377	752.4854295490325	2098.2583850260285	2366.808298832291	1051.645342452727	3339.71642354735	3019.323009326561	2368.301614728947	2496.7211607610825	1648.1857738225497	1027.2337357802187	2388.4370073510813	1367.3489935744387	1231.3723523431083	1528.0170683076626	1053.6608560870552	1466.0078734347992	725.9741214612561	2343.4884372781594
326000	-13975.616179940986	-187.2961719336751	-13788.320008007311	-13788.320008007311	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	6.0	1.0	8.0	4.0	-Infinity	1.7966515094945245E-4	1.0	0.0	NaN	8272.72941130631	1336.641757594011	3357.1932123806364	2832.21352910806	2430.091121346852	3986.625640716793	2850.934423095241	2902.685456258689	1950.5993902975338	1874.4960118977583	1552.9519178316896	3353.564181064197	2595.7646003277855	793.3940826995978	2224.220223951586	2398.836985849906	1032.2285487033769	3301.098929193572	3030.3992967029694	2474.6094595612276	2635.111219673377	1654.7113439955212	937.754113033607	2193.466137087238	1152.6219164399963	1437.7382948328923	1324.314318317938	1017.482418451841	1385.6525876833339	584.5422689162241	2420.2600852934006
328000	-13984.421352780593	-182.78739431879356	-13801.6339584618	-13801.6339584618	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	12.0	1.0	3.0	5.0	-Infinity	1.688702594472323E-4	1.0	0.0	NaN	8618.527469635292	1351.7461956886955	3361.4647924859755	2687.9297644345534	2259.1600225130383	3955.896963723191	2801.7331793180692	2887.5618310480572	1839.196901328667	1858.6954205335012	1548.0411683391587	3352.622063855321	2499.190036485834	743.5294009378604	2067.782081336173	2382.0884270949914	1032.2285487033769	3100.2131181332634	3094.274139016916	2391.4868104977827	2462.063599156299	1615.6935062467887	937.8972216740387	2282.156229861269	1227.398377892143	1397.6827798841653	1317.8353383313306	1088.6560262152425	1360.6807988834923	809.4547998703882	2288.949190213071
330000	-13977.510047499614	-178.4989884003051	-13799.01105909931	-13799.01105909931	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	7.0	5.0	1.0	8.0	-Infinity	1.8022258781957498E-4	1.0	0.0	NaN	8165.496528005497	1366.7818762772038	3374.473903362418	2924.418855877914	2435.177689424246	3813.2418764007966	2738.694546801629	2853.5703275742044	1974.407604983204	1949.8286661434292	1559.2629545312254	3352.9172303617825	2488.0911122419734	821.1862781477927	2176.3444364587053	2382.0884270949914	1023.9687784318648	3296.387111461615	3091.760777967412	2434.154829138318	2544.6712590380926	1672.5298386976365	985.8561904638952	2310.5155665166467	1182.2191055065302	1445.9686407218617	1525.2522034695546	978.505490037213	1382.3402598232944	612.7866212200325	2296.3943847766036
332000	-13976.515838341069	-190.91710040027988	-13785.598737940789	-13785.598737940789	Infinity	Infinity	Infinity	Infinity	Infinity	6.0	2.0	2.0	7.0	6.0	-Infinity	1.7678050239395727E-4	1.0	0.0	NaN	8272.07044691327	1340.504354564274	3376.1070133457038	3033.083106251189	2429.5952985434474	3867.286462769743	2766.678536693613	2871.216153063694	1898.1830231712217	1898.5999502275977	1509.0515421813939	3335.641766972383	2539.26965169477	767.0757993263941	2183.1857769897565	2344.9538406128086	994.9308861442158	3412.2160075837032	3007.6191453545966	2416.4331188605292	2676.5233016484763	1650.5412740103022	986.5897327315861	2356.417560109518	1253.0961535492856	1317.8502379298607	1435.9626500850602	1069.0190759377278	1532.4935022365446	716.4166918805796	2491.6350903926536
334000	-13983.01853244267	-192.50036760695158	-13790.518164835717	-13790.518164835717	Infinity	Infinity	Infinity	Infinity	Infinity	12.0	4.0	4.0	2.0	1.0	-Infinity	1.7703101657634438E-4	1.0	0.0	NaN	8602.303382874328	1386.669061032143	3374.361940759456	2915.262696641909	2448.1103126178605	3980.2589019620777	2791.9174947586334	2823.5380435744846	1939.4443189595854	1875.5696002286834	1572.4107936241699	3340.300564160889	2494.4884096344585	900.0348882423123	2050.2367363832705	2383.1343932105046	976.6240963502024	3479.09531185505	3121.523113216112	2472.3857588176097	2592.4773073178008	1705.0859452113998	955.692709680023	2343.7451340622774	1141.5764211194216	1312.713160947764	1427.0164763857263	1037.2756543153491	1400.7575269958145	595.8768830755967	2537.3975451703295
336000	-13981.738573557072	-187.71698213165	-13794.021591425422	-13794.021591425422	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	1.0	13.0	1.0	3.0	-Infinity	1.7799036583313283E-4	1.0	0.0	NaN	8158.378128527462	1379.089651254332	3388.359367711279	2955.031471768442	2354.634310243161	3928.9280200091853	2803.650109816839	2818.7068351384837	1930.156420190229	1788.3387262727274	1513.7204229038794	3320.8140953310153	2563.473497428209	777.4160266470143	2201.611736965327	2367.4086170232977	1078.7395600092107	3170.5600183703637	3131.713924552532	2472.3857588176097	2503.5825197007534	1639.926083041973	1028.68758342665	2426.709814239797	1243.9650019274875	1249.8540517086772	1347.633652056818	1048.505911153722	1414.9420399046305	633.4675048862262	2461.993252824899
338000	-13975.584622293009	-185.5237185537701	-13790.060903739239	-13790.060903739239	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	7.0	3.0	8.0	2.0	-Infinity	1.861738049109525E-4	1.0	0.0	NaN	8252.842118031243	1380.2290105920035	3369.251955165279	2889.930205142814	2323.2062036207653	3878.323866130464	2883.9033963050365	2834.611624535764	1937.8690363984117	1759.7616513880478	1551.1737134591626	3297.517986635902	2651.9053438730757	780.9134496697465	2029.7039108127994	2417.3825089818147	961.5714962856301	3280.0733549496235	3016.0487116544305	2392.888541134862	2571.5820819984738	1689.1153548055556	1004.0892091221317	2251.841779040638	1203.3530161497652	1387.5434581408088	1416.9677772939435	963.3308049751239	1282.1283278821084	484.9496549808087	2431.4213259587655
340000	-13976.65933820745	-178.81729068454646	-13797.842047522903	-13797.842047522903	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	1.0	9.0	7.0	1.0	-Infinity	1.8116871213287608E-4	1.0	0.0	NaN	8338.008840195816	1390.804612032966	3359.947797179105	2844.0412853350163	2356.3856841575425	3898.7004313288844	2748.083870553579	2817.9513983218244	1939.6541559135417	1807.1852349172011	1544.0765907599732	3280.3002812767845	2515.403618173655	820.2652217745995	2216.9261815417713	2407.760098733541	1014.9547322977518	3338.4876611910713	3001.104518263866	2385.446968762029	2429.9701300402444	1603.9135608056035	1003.6663051515465	2297.6086541353707	1282.7946150846742	1282.548813072533	1469.9602096322	1018.065502372822	1434.8072987077012	664.6113562889072	2391.800061786728
342000	-13976.821656644757	-185.81037551937968	-13791.011281125378	-13791.011281125378	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	6.0	4.0	4.0	7.0	-Infinity	1.8369600867808585E-4	1.0	0.0	NaN	7807.423740674932	1388.7839874734238	3297.80445170762	2851.6267548490778	2411.6277253280823	3929.0418162058745	2906.3833707076424	2829.3860476558334	1930.4628737260887	1802.6324746799592	1525.7631647812864	3280.3002812767845	2534.2437345585327	807.032302708277	2168.4648230069256	2344.235725684974	957.3922772745575	3137.7478649050654	3036.8976393284297	2408.739810480667	2509.3040811595156	1704.9053773256203	989.2179854313661	2226.550867687987	1151.8463792612517	1346.939024537658	1414.8673399381173	1021.7154855177071	1441.789441889315	853.981637112093	2222.423285002852
344000	-13975.010434871643	-185.94423843253395	-13789.06619643911	-13789.06619643911	Infinity	Infinity	Infinity	Infinity	Infinity	1.0	9.0	3.0	5.0	5.0	-Infinity	1.7937956879726923E-4	1.0	0.0	NaN	8173.393827621025	1328.0827584557235	3255.074028617478	2806.472075319512	2334.7366196109233	3819.960254145603	2877.8124141587255	2848.5175463722844	1897.9974207305254	1849.588596399293	1508.792852105879	3262.204377567947	2466.271706815315	766.0935002608378	2146.865106094267	2428.0639900163096	1031.1047356212005	3156.6425996444505	3063.345900664555	2458.626878523398	2595.391624273887	1619.116523800888	1028.7281875141925	2226.550867687987	1081.3837077804	1425.3146913439998	1391.3684334588852	964.487623586256	1318.3663299343473	655.2822367268583	2376.1557280451366
346000	-13989.311127430978	-181.66652950936287	-13807.644597921615	-13807.644597921615	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	14.0	1.0	4.0	1.0	-Infinity	1.8867406941700294E-4	1.0	0.0	NaN	8425.711983320944	1367.3520352081791	3352.8995186573184	2799.2222269579206	2503.1425765223626	3847.7577019198466	2791.5987554154844	2814.89003475653	1850.84509844656	1838.557103684933	1541.90215430031	3398.1423462708144	2537.0613326555454	706.9095210635243	2162.7030753351596	2425.4137028527803	974.9101874376934	3534.2724297575573	3050.290308648288	2399.5646056176124	2484.5867306777527	1642.6494559461953	1048.219179518684	2452.330611473003	1168.7047290512917	1379.8924703628145	1359.8095468828099	1022.0499433101083	1491.7503122584885	704.9222760125504	2411.482610647094
348000	-13985.692298444184	-191.48628430288244	-13794.206014141302	-13794.206014141302	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	4.0	3.0	5.0	6.0	-Infinity	1.8441557770720104E-4	1.0	0.0	NaN	8228.263522059164	1315.3559231657175	3361.4207381567544	3010.4526368233246	2335.2299861186166	3963.4788481920746	2808.2046819342313	2809.544043121566	1919.1705328185503	1739.0681858763294	1542.9352117303388	3348.7478903731408	2631.4067781864687	790.1923128783344	2074.2231494182197	2312.775310832199	1148.1470239458415	3517.5375757707234	3033.1960103214406	2419.182760904443	2511.9078623925934	1630.6581772576428	954.9304082440201	2457.0506662601438	1170.786905526884	1131.4457530637667	1288.529873532777	1034.1430759587222	1333.507614893637	632.0284130828118	2394.3141812112112
350000	-13972.488404245152	-174.27148026642288	-13798.216923978729	-13798.216923978729	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	2.0	2.0	4.0	13.0	-Infinity	1.8481000672222351E-4	1.0	0.0	NaN	8251.503515487248	1394.0506892294006	3328.5304449742657	3059.7435261977676	2330.5648267707206	3727.0607530446127	2738.1629634724623	2814.4390488224094	1870.9442641028577	1734.8673038051875	1550.4436287867156	3347.281629682426	2475.862807666035	754.5633464614965	2181.87670579894	2394.5180670608247	1030.9935315063074	3476.7986544294117	3054.7828458051604	2419.182760904443	2446.3091376189946	1648.8099508709636	951.3363609085284	2306.2673979074916	1244.8714429143454	1333.1390008135213	1480.027855523516	1015.8945657743361	1288.1712136553426	597.2816968066197	2361.173913945884
352000	-13977.295959805711	-187.48881045663123	-13789.80714934908	-13789.80714934908	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	3.0	7.0	2.0	9.0	-Infinity	1.7738080914105528E-4	1.0	0.0	NaN	8592.748948525237	1360.0597645016544	3373.810622009856	2989.101918684019	2346.273211326642	4122.764295061452	2816.35819941462	2853.197118059167	1990.6189716230635	1757.1001942781363	1559.3866518412099	3187.9285816807514	2540.375174632984	789.5231351021811	2264.8174068177245	2352.857743977899	1072.8560930425306	3216.485152142107	3095.5651415046996	2419.182760904443	2581.1604551684445	1610.92323514988	1035.9207830239382	2270.2800071454526	1223.9727732925073	1285.1337359830459	1475.0315876408208	896.9831727001302	1322.6069957547572	494.5338080750159	2313.4462428213888
354000	-13977.007925832766	-184.81287360346204	-13792.195052229305	-13792.195052229305	Infinity	Infinity	Infinity	Infinity	Infinity	5.0	2.0	4.0	5.0	7.0	-Infinity	1.7976167860046438E-4	1.0	0.0	NaN	8398.988703572966	1364.2005834800443	3334.827584514411	2900.8984665872267	2298.4934784285047	3832.5852401824372	2867.900219607401	2816.3543338613276	1915.796813007008	1789.7293770297986	1550.5674376136074	3187.9285816807514	2553.4034946562256	714.0412292064572	1985.1903196378344	2400.3016945317213	1105.528867729505	3298.296413223687	2932.323651550319	2415.718546721979	2514.3385983280336	1670.6041767834304	1050.1777112556183	2362.623697795815	1115.8579524873844	1326.3673006926847	1331.0608058540192	1076.1638055968017	1321.1447041300123	453.9756145158312	2360.7312382838722
356000	-13976.89118856247	-181.93622581084836	-13794.95496275162	-13794.95496275162	Infinity	Infinity	Infinity	Infinity	Infinity	2.0	6.0	12.0	2.0	1.0	-Infinity	1.7373207569982736E-4	1.0	0.0	NaN	7805.5789832914625	1351.8843341287852	3324.4021905640016	2870.8379554101866	2441.205768877387	3929.104479332022	2812.741543925594	2821.6417290076133	1968.9412357300898	1747.3690248167848	1539.3570074275453	3196.960313744952	2553.4034946562256	793.0615560424814	2237.5723834162136	2393.776732879545	979.2402898159407	3421.05354947226	3022.8015621361787	2399.667877635197	2514.3385983280336	1642.2613793700107	953.4417240006157	2314.9179823304444	1117.997950157899	1313.5120532589765	1457.1255556894428	971.7481414606176	1344.8208292192364	810.8467233065495	2370.8268236820886
358000	-13978.71186169715	-188.9296566675685	-13789.78220502958	-13789.78220502958	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	3.0	12.0	1.0	4.0	-Infinity	1.801017170907382E-4	1.0	0.0	NaN	8489.969120058702	1371.1502182844138	3382.016413139878	2905.4122135575876	2406.782047112748	3891.2854413326313	3027.7201547591208	2828.288688647488	1889.5502868644724	1752.3341072335538	1534.4542088830171	3175.2099444268133	2553.4034946562256	749.3203214356773	2140.4349941815863	2476.80200224818	976.01085276388	3487.154766372359	2997.6781068310343	2410.380498746034	2715.4267299926837	1615.4900071032132	975.827934941841	2348.920894733686	1324.7289641904251	1298.92089178823	1514.6610889692627	967.7991340314288	1401.2071226180285	566.7985489742484	2398.870394050334
360000	-13974.05013375099	-197.2090809326012	-13776.841052818389	-13776.841052818389	Infinity	Infinity	Infinity	Infinity	Infinity	4.0	4.0	4.0	1.0	10.0	-Infinity	1.8024238017606988E-4	1.0	0.0	NaN	8800.027912442909	1357.9669107009195	3387.1226614160496	3088.118092633512	2257.7563141225073	3736.5545439013877	2853.579472918738	2819.7935407472783	1939.6157623980314	1778.7388113629752	1542.0775108810424	3173.753382077137	2552.3703828748526	861.1174446360341	2205.2091617445103	2348.256401924339	1000.4015009388527	3164.0198767680617	3042.0746607306755	2410.380498746034	2699.548811209639	1641.3932417634192	1052.9723567623612	2233.530311951711	1279.2672673300917	1406.5287490859746	1323.268738530338	1065.0494038721981	1227.5712469582552	621.4702738121613	2372.2153317255616
362000	-13973.319585500314	-188.32293251059363	-13784.996652989721	-13784.996652989721	Infinity	Infinity	Infinity	Infinity	Infinity	3.0	2.0	2.0	15.0	1.0	-Infinity	1.8363561536278018E-4	1.0	0.0	NaN	8202.636573667814	1318.4185468293376	3343.3062242639367	2787.2157319887615	2353.694504619954	3904.094126765941	2762.3917342559585	2829.446802194098	1923.0173486404174	1780.8061202982926	1518.733003595074	3086.4862751209744	2522.291925185683	745.2771512316148	2166.79409464508	2366.0437589226103	996.442702210434	3415.3056382699833	2904.8618203869723	2326.7140447623624	2643.2762410965147	1646.2156013404976	961.2053985681306	2269.341035449782	1184.5783210280226	1318.453100685561	1454.8919691208164	1028.026694605234	1417.6488277211172	719.2907602740173	2421.533934120762
